ID,RegistrationDate,Deposit,UpsellDate,AccessoryRate,PaymentMethod,rateTypeEntity,RatePerUnit,DaysOnDeposit,MainApplicantGender,Age,Region,Town,Occupation,SupplierName,Term,TotalContractValue,ExpectedTermDate,FirstPaymentDate,LastPaymentDate
ID_7AWSUZW,2017-12-24 16:57:15,2000,,0.0,FINANCED,DAILY,40,7,Female,56.0,North Rift,Elgeyo/Marakwet,Farmer,d_light,364,16560.0,2018-12-23 16:57:15,2017-12-24 16:56:26,2019-01-01 03:36:36
ID_GIVRCY7,2018-03-26 11:11:37,2500,,0.0,FINANCED,DAILY,55,3,Female,,Nyanza,Kisumu,Farmer,d_light,556,33080.0,2019-10-03 11:11:37,2018-03-26 11:11:38,2020-04-25 16:55:38
ID_YRJ2EM5,2020-01-13 12:23:20,2000,,0.0,FINANCED,DAILY,40,3,Male,64.0,Nyanza,Kisii,Business,d_light,270,12800.0,2020-10-09 12:23:20,2020-01-13 12:23:24,2020-11-08 14:20:12
ID_4RJXTSY,2017-10-11 07:56:51,2000,,0.0,FINANCED,DAILY,40,7,Female,59.0,Coast Region,Lamu,Business,d_light,364,16560.0,2018-10-10 07:56:51,2017-10-11 07:56:59,2018-10-17 15:11:12
ID_VR3UPHZ,2017-12-23 11:33:28,2000,,0.0,FINANCED,DAILY,40,7,Female,46.0,Nyanza,Kisii,Labourer,d_light,364,16560.0,2018-12-22 11:33:28,2017-12-23 11:33:29,2021-05-24 16:36:21
ID_TH8YUPV,2017-08-22 07:04:53,3500,,0.0,FINANCED,MONTHLY,1000,60,Female,59.0,South Rift,Nakuru,Business,d_light,12,15500.0,2017-09-03 07:04:53,2017-08-22 07:11:43,2018-09-18 06:29:34
ID_L1Y0L73,2018-03-20 14:28:33,2999,,0.0,FINANCED,DAILY,55,3,Male,,Mount Kenya Region,Wajir,Government Employee,d_light,547,33084.0,2019-09-18 14:28:33,2018-03-20 14:28:34,2021-05-16 10:54:23
ID_PHED5RZ,2018-04-21 08:47:10,2500,,0.0,FINANCED,DAILY,55,3,Male,,South Rift,Narok,Driver/Motorbike Rider,d_light,556,33080.0,2019-10-29 08:47:10,2018-04-21 08:47:14,2021-05-22 17:57:10
ID_94X7O8Z,2017-07-07 15:15:18,2000,,0.0,FINANCED,DAILY,40,7,Male,66.0,North Rift,Trans Nzoia,Business,d_light,364,16560.0,2018-07-06 15:15:18,2017-07-07 15:03:43,2018-12-17 17:00:08
ID_5FVD5YI,2017-10-01 15:39:31,2000,,0.0,FINANCED,DAILY,40,7,Male,43.0,North Rift,West Pokot,Driver/Motorbike Rider,d_light,364,16560.0,2018-09-30 15:39:31,2017-10-01 15:39:14,2020-08-01 16:46:26
ID_DOI10MY,2018-04-24 14:00:53,2500,,0.0,FINANCED,DAILY,55,3,Male,,Mount Kenya Region,Mandera,Business,d_light,556,33080.0,2019-11-01 14:00:53,2018-04-24 14:00:53,2021-02-26 17:27:33
ID_OVBV0TT,2020-02-03 17:14:20,2400,,0.0,FINANCED,DAILY,50,3,Male,20.0,Mount Kenya Region,Tharaka-Nithi,Labourer,d_light,240,14400.0,2020-09-30 17:14:20,2020-02-03 17:14:24,2021-03-31 07:44:54
ID_0UJ8BHS,2017-07-07 12:13:47,2000,,0.0,FINANCED,DAILY,40,7,Female,68.0,Coast Region,Kilifi,Farmer,d_light,364,16560.0,2018-07-06 12:13:47,2017-07-07 12:02:00,2018-06-25 12:09:27
ID_9Y36C2A,2017-09-15 09:07:15,2000,,0.0,FINANCED,DAILY,40,7,Male,48.0,Nairobi Region,Machakos,Business,d_light,364,16560.0,2018-09-14 09:07:15,2017-09-15 09:07:13,2018-09-17 16:01:42
ID_LH3FCU3,2018-03-26 14:08:50,2500,,0.0,FINANCED,DAILY,55,3,Female,25.0,North Rift,Baringo,Business,d_light,556,33080.0,2019-10-03 14:08:50,2018-03-26 14:08:51,2021-05-26 16:35:46
ID_2TBQ7UQ,2017-07-13 10:49:25,2000,,0.0,FINANCED,DAILY,40,7,Female,34.0,Nairobi Region,Machakos,Farmer,d_light,364,16560.0,2018-07-12 10:49:25,2017-07-13 10:49:32,2019-04-27 16:20:19
ID_6X41A7S,2018-04-07 09:40:24,2500,,0.0,FINANCED,DAILY,55,3,Male,30.0,Nyanza,Kisumu,Labourer,d_light,556,33080.0,2019-10-15 09:40:24,2018-04-07 09:40:28,2020-01-15 16:13:54
ID_JCWFP81,2018-04-04 12:57:08,2999,2018-04-04 00:00:00,40.0,FINANCED,DAILY,55,3,Male,57.0,Nyanza,Migori,Teacher,d_light,568,56964.0,2019-10-24 12:57:08,2018-04-04 12:57:09,2021-05-17 15:38:41
ID_OCLUIZC,2018-03-29 12:33:21,2500,,0.0,FINANCED,DAILY,55,3,Female,,Mount Kenya Region,Meru,Farmer,d_light,556,33080.0,2019-10-06 12:33:21,2018-03-29 12:33:23,2021-05-13 18:41:26
ID_8JPYFHG,2018-04-19 09:37:31,2500,,0.0,FINANCED,DAILY,55,3,Female,,South Rift,Narok,Business,d_light,556,33080.0,2019-10-27 09:37:31,2018-04-19 09:37:33,2021-05-05 23:06:41
ID_38RH0TH,2017-10-15 13:22:46,2000,,0.0,FINANCED,DAILY,40,7,Male,33.0,Western,Busia,Farmer,d_light,364,16560.0,2018-10-14 13:22:46,2017-10-15 13:22:43,2021-05-10 15:25:50
ID_6C1OCBI,2018-01-27 15:07:32,2999,,0.0,FINANCED,DAILY,55,3,Female,39.0,Coast Region,Kilifi,Business,d_light,547,33084.0,2019-07-28 15:07:32,2018-01-27 15:07:47,2019-10-17 07:34:09
ID_1GGMNYJ,2017-07-09 13:26:47,2000,,0.0,FINANCED,DAILY,40,7,Female,53.0,Western,Bungoma,Farmer,d_light,364,16560.0,2018-07-08 13:26:47,2017-07-09 13:14:37,2021-05-08 17:40:25
ID_1XS34FG,2017-07-27 11:53:29,2000,,0.0,FINANCED,DAILY,40,7,Male,29.0,Western,Bungoma,Business,d_light,364,16560.0,2018-07-26 11:53:29,2017-07-27 11:53:20,2018-10-10 16:17:00
ID_CNTHQN3,2018-03-28 13:15:02,2500,,0.0,FINANCED,DAILY,55,3,Female,49.0,Coast Region,Taita/Taveta,Labourer,d_light,556,33080.0,2019-10-05 13:15:02,2018-03-28 13:15:02,2020-10-17 11:31:17
ID_TDLF7JH,2018-03-28 13:55:09,2500,,0.0,FINANCED,DAILY,55,3,Male,,Nyanza,Nyamira,Labourer,d_light,556,33080.0,2019-10-05 13:55:09,2018-03-28 13:55:10,2020-08-30 10:06:24
ID_HO63L0H,2017-08-09 14:31:06,2000,,0.0,FINANCED,DAILY,40,7,Male,73.0,Western,Bungoma,Business,d_light,364,16560.0,2018-08-08 14:31:06,2017-08-09 14:31:16,2018-11-26 16:24:30
ID_IWL9SNW,2017-12-13 14:09:52,2000,,0.0,FINANCED,DAILY,40,7,Male,82.0,South Rift,Narok,Farmer,d_light,364,16560.0,2018-12-12 14:09:52,2017-12-13 14:09:19,2020-01-23 13:46:24
ID_56F50P9,2017-07-17 16:20:42,2000,,0.0,FINANCED,DAILY,40,7,Female,39.0,Nairobi Region,Nairobi City,Business,d_light,364,16560.0,2018-07-16 16:20:42,2017-07-17 16:21:03,2018-07-14 07:54:26
ID_TDTH4OV,2017-07-09 16:39:22,2000,,0.0,FINANCED,DAILY,40,7,Female,26.0,Western,Busia,Business,d_light,364,16560.0,2018-07-08 16:39:22,2017-07-09 16:27:19,2020-05-02 15:09:48
ID_8SK8ZMY,2018-04-16 08:13:15,2500,2018-04-25 00:00:00,40.0,FINANCED,DAILY,55,3,Male,50.0,North Rift,Trans Nzoia,Driver/Motorbike Rider,d_light,573,56960.0,2019-11-10 08:13:15,2018-04-16 08:13:15,2019-12-31 23:19:03
ID_QG8S3CZ,2017-09-01 05:37:23,2000,,0.0,FINANCED,DAILY,40,7,Female,30.0,North Rift,Nandi,Farmer,d_light,364,16560.0,2018-08-31 05:37:23,2017-09-01 05:37:11,2019-02-06 17:38:39
ID_GBYNFEY,2017-08-02 13:17:40,2000,,0.0,FINANCED,DAILY,40,7,Male,34.0,Coast Region,Kilifi,Labourer,d_light,364,16560.0,2018-08-01 13:17:40,2017-08-02 13:17:46,2018-08-28 15:51:35
ID_DPBKPBR,2018-04-28 10:35:56,2500,,0.0,FINANCED,DAILY,55,3,Male,25.0,South Rift,Bomet,Other,d_light,556,33080.0,2019-11-05 10:35:56,2018-04-28 10:36:00,2020-05-29 16:03:31
ID_07DMOF8,2017-07-28 13:53:22,2000,,0.0,FINANCED,DAILY,40,7,Male,51.0,South Rift,Nakuru,Labourer,d_light,364,16560.0,2018-07-27 13:53:22,2017-07-28 13:53:07,2021-05-21 09:20:43
ID_W8IAKUQ,2018-02-07 10:35:59,2999,2018-02-07 00:00:00,80.0,FINANCED,DAILY,55,3,Male,33.0,Coast Region,Kilifi,Driver/Motorbike Rider,d_light,399,56964.0,2019-03-13 10:35:59,2018-02-07 10:36:10,2020-01-24 16:46:47
ID_A4SWKVX,2017-07-28 10:37:58,2000,,0.0,FINANCED,DAILY,40,7,Male,31.0,,UNKNOWN,Labourer,d_light,364,16560.0,2018-07-27 10:37:58,2017-07-28 10:37:50,2020-09-02 20:40:39
ID_KTUVJ5V,2018-01-27 11:51:13,2999,,0.0,FINANCED,DAILY,55,3,Female,63.0,Mount Kenya Region,Marsabit,Business,d_light,547,33084.0,2019-07-28 11:51:13,2018-01-27 11:51:23,2019-08-12 14:59:16
ID_MYVOVZZ,2018-01-31 12:21:26,2999,,0.0,FINANCED,DAILY,55,3,Female,22.0,Western,Kakamega,Business,d_light,547,33084.0,2019-08-01 12:21:26,2018-01-31 12:21:35,2019-10-07 13:18:04
ID_TC4PC1B,2017-07-28 09:12:05,2000,,0.0,FINANCED,DAILY,40,7,Male,,North Rift,Baringo,Government Employee,d_light,364,16560.0,2018-07-27 09:12:05,2017-07-28 09:11:53,2018-12-22 07:29:40
ID_YVTPI5A,2020-01-24 16:03:07,2000,,0.0,FINANCED,DAILY,40,3,Female,28.0,Nairobi Region,Nairobi City,Business,d_light,270,12800.0,2020-10-20 16:03:07,2020-01-24 16:03:15,2021-05-08 07:07:28
ID_28TOC6G,2020-02-05 14:38:55,2400,,0.0,FINANCED,DAILY,50,3,Male,33.0,North Rift,Trans Nzoia,Labourer,d_light,240,14400.0,2020-10-02 14:38:55,2020-02-05 14:39:01,2021-01-25 04:54:07
ID_OJYW56B,2018-04-08 11:31:13,2500,,0.0,FINANCED,DAILY,55,3,Female,43.0,Coast Region,Tana River,Business,d_light,556,33080.0,2019-10-16 11:31:13,2018-04-08 11:31:17,2021-05-24 08:38:31
ID_1IBI2Z8,2017-08-14 14:22:06,2000,,0.0,FINANCED,DAILY,40,7,Female,32.0,Nyanza,Siaya,Farmer,d_light,364,16560.0,2018-08-13 14:22:06,2017-08-14 14:22:16,2019-04-18 10:03:56
ID_AH3KUWJ,2017-08-30 14:41:20,2000,,0.0,FINANCED,DAILY,40,7,Female,59.0,Nyanza,Siaya,Farmer,d_light,364,16560.0,2018-08-29 14:41:20,2017-08-30 14:41:14,2018-11-17 15:28:04
ID_BMZ3N7Q,2018-04-29 10:22:38,2500,,0.0,FINANCED,DAILY,55,3,Female,,,UNKNOWN,Teacher,d_light,556,33080.0,2019-11-06 10:22:38,2018-04-29 10:22:42,2020-09-02 20:50:27
ID_791CRCN,2017-09-15 12:25:32,2000,,0.0,FINANCED,DAILY,40,7,Male,66.0,Nyanza,Kisii,Labourer,d_light,364,16560.0,2018-09-14 12:25:32,2017-09-15 12:25:26,2018-10-04 17:11:21
ID_424FEV2,2018-02-16 09:17:37,2999,,0.0,FINANCED,DAILY,55,3,Male,29.0,Coast Region,Kilifi,Other,d_light,547,33084.0,2019-08-17 09:17:37,2018-02-16 09:17:52,2021-05-19 15:23:59
ID_HD40TO6,2018-02-08 16:02:56,2999,,0.0,FINANCED,DAILY,55,3,Male,39.0,Western,Busia,Teacher,d_light,547,33084.0,2019-08-09 16:02:56,2018-02-08 16:03:02,2021-01-31 14:42:27
ID_1NGIQDN,2018-02-06 10:15:46,2000,,0.0,FINANCED,DAILY,40,7,Male,31.0,North Rift,Nandi,Labourer,d_light,364,16560.0,2019-02-05 10:15:46,2018-02-06 10:15:54,2021-05-24 10:52:44
ID_MYJM3KZ,2020-02-07 06:07:04,2400,,0.0,FINANCED,DAILY,50,3,Male,39.0,Mount Kenya Region,Samburu,Labourer,d_light,240,14400.0,2020-10-04 06:07:04,2020-02-07 06:07:11,2021-03-31 03:44:06
ID_NBVLPAR,2018-02-12 17:53:23,2999,,0.0,FINANCED,DAILY,55,3,Male,37.0,Coast Region,Kilifi,Business,d_light,547,33084.0,2019-08-13 17:53:23,2018-02-12 17:53:36,2019-08-14 17:08:28
ID_KP02JC5,2018-03-21 15:23:43,2999,,0.0,FINANCED,DAILY,55,3,Female,,Coast Region,Kwale,Business,d_light,547,33084.0,2019-09-19 15:23:43,2018-03-21 15:23:46,2019-10-20 14:20:52
ID_S8XX1I9,2020-01-07 08:55:33,2000,,0.0,FINANCED,DAILY,40,3,Male,38.0,North Rift,Elgeyo/Marakwet,Driver/Motorbike Rider,d_light,270,12800.0,2020-10-03 08:55:33,2020-01-07 08:55:38,2020-12-20 15:22:27
ID_BRCK7ZO,2017-07-07 12:40:14,2000,,0.0,FINANCED,DAILY,40,7,Male,35.0,North Rift,Elgeyo/Marakwet,Farmer,d_light,364,16560.0,2018-07-06 12:40:14,2017-07-07 12:30:18,2019-04-12 10:10:12
ID_JH9X17D,2017-11-27 14:42:41,2000,,0.0,FINANCED,DAILY,40,7,Female,29.0,Nairobi Region,Kitui,Farmer,d_light,364,16560.0,2018-11-26 14:42:41,2017-11-27 14:42:26,2019-06-02 11:24:23
ID_55CVPP6,2018-02-24 08:57:50,2000,,0.0,FINANCED,DAILY,40,7,Male,60.0,Mount Kenya Region,Muranga,Other,d_light,364,16560.0,2019-02-23 08:57:50,2018-02-24 08:58:58,2019-12-05 17:05:26
ID_5EV5C2T,2018-02-26 11:37:36,2999,,0.0,FINANCED,DAILY,55,3,Male,33.0,South Rift,Narok,Farmer,d_light,547,33084.0,2019-08-27 11:37:36,2018-02-26 11:37:53,2021-05-20 13:50:14
ID_G22I19O,2018-04-20 13:04:19,2500,,0.0,FINANCED,DAILY,55,3,Male,,Nyanza,Kisumu,Driver/Motorbike Rider,d_light,556,33080.0,2019-10-28 13:04:19,2018-04-20 13:04:21,2021-05-26 15:48:51
ID_U6DXO4Z,2017-09-18 16:48:09,2000,,0.0,FINANCED,DAILY,40,7,Male,49.0,Nairobi Region,Machakos,Business,d_light,364,16560.0,2018-09-17 16:48:09,2017-09-18 16:48:15,2020-02-28 16:48:11
ID_P38RBDP,2017-10-21 06:34:59,2000,,0.0,FINANCED,DAILY,40,7,Female,34.0,Nyanza,Homa Bay,Farmer,d_light,364,16560.0,2018-10-20 06:34:59,2017-10-21 06:35:25,2018-12-03 14:45:03
ID_WJA0WOT,2017-12-07 16:20:03,2000,,0.0,FINANCED,DAILY,40,7,Male,40.0,Nairobi Region,Machakos,Business,d_light,364,16560.0,2018-12-06 16:20:03,2017-12-07 16:20:21,2020-10-15 07:18:11
ID_PV34AAA,2018-04-26 07:56:13,2500,,0.0,FINANCED,DAILY,55,3,Male,,Coast Region,Kilifi,Farmer,d_light,556,33080.0,2019-11-03 07:56:13,2018-04-26 07:56:16,2020-01-22 15:45:43
ID_8Q9KJAT,2018-01-17 17:14:18,2000,,0.0,FINANCED,DAILY,40,7,Female,57.0,Nairobi Region,Machakos,Business,d_light,364,16560.0,2019-01-16 17:14:18,2018-01-17 17:14:20,2019-01-23 10:03:28
ID_XUP842Q,2018-04-12 14:26:31,2500,,0.0,FINANCED,DAILY,55,3,Male,,Nairobi Region,Kajiado,Labourer,d_light,556,33080.0,2019-10-20 14:26:31,2018-04-12 14:26:34,2020-03-03 10:07:41
ID_C4MZEH7,2018-02-08 09:21:45,2999,2018-02-08 00:00:00,40.0,FINANCED,DAILY,55,3,Female,42.0,Western,Bungoma,Farmer,d_light,568,56964.0,2019-08-30 09:21:45,2018-02-08 09:22:03,2020-05-15 16:58:54
ID_26S7NLM,2018-02-28 17:22:04,2999,,0.0,FINANCED,DAILY,55,3,Male,,North Rift,West Pokot,Farmer,d_light,547,33084.0,2019-08-29 17:22:04,2018-02-28 17:22:04,2020-01-01 14:46:47
ID_MM43HKC,2017-10-07 08:38:21,2000,,0.0,FINANCED,DAILY,40,7,Male,69.0,Nyanza,Siaya,Labourer,d_light,364,16560.0,2018-10-06 08:38:21,2017-10-07 08:38:55,2020-02-22 16:07:35
ID_7YJO3TC,2017-11-27 15:42:04,2000,,0.0,FINANCED,DAILY,40,7,Female,43.0,Western,Bungoma,Business,d_light,364,16560.0,2018-11-26 15:42:04,2017-11-27 15:42:24,2019-07-09 16:30:17
ID_7XVGYQQ,2018-04-24 14:59:27,2500,,0.0,FINANCED,DAILY,55,3,Male,36.0,Coast Region,Kilifi,Farmer,d_light,556,33080.0,2019-11-01 14:59:27,2018-04-24 14:59:28,2021-05-23 16:42:49
ID_5313M5T,2018-01-29 10:43:47,2999,,0.0,FINANCED,DAILY,55,3,Male,34.0,Mount Kenya Region,Meru,Business,d_light,547,33084.0,2019-07-30 10:43:47,2018-01-29 10:43:56,2020-12-18 15:43:23
ID_F8G7YAI,2018-03-29 07:47:12,2500,,0.0,FINANCED,DAILY,55,3,Male,28.0,Nyanza,Homa Bay,Labourer,d_light,556,33080.0,2019-10-06 07:47:12,2018-03-29 07:47:14,2020-02-02 11:52:26
ID_V23563Q,2017-08-16 11:42:13,2000,,0.0,FINANCED,DAILY,40,7,Male,28.0,South Rift,Narok,Labourer,d_light,364,16560.0,2018-08-15 11:42:13,2017-08-16 11:42:09,2020-02-14 12:31:24
ID_9PZBCUX,2020-01-12 12:37:59,2000,,0.0,FINANCED,DAILY,40,3,Female,44.0,Nairobi Region,Kitui,Business,d_light,270,12800.0,2020-10-08 12:37:59,2020-01-12 12:38:09,2021-04-07 12:21:29
ID_VMKI4NE,2020-01-27 05:05:03,2000,,0.0,FINANCED,DAILY,40,3,Male,43.0,Western,Busia,Business,d_light,270,12800.0,2020-10-23 05:05:03,2020-01-27 05:05:06,2021-02-02 08:14:21
ID_KZ686U0,2020-01-10 04:08:36,2000,,0.0,FINANCED,DAILY,40,3,Male,41.0,Mount Kenya Region,Garissa,Labourer,d_light,270,12800.0,2020-10-06 04:08:36,2020-01-10 04:08:43,2021-05-24 16:29:18
ID_MMO4IZJ,2020-01-24 17:10:33,2000,,0.0,FINANCED,DAILY,40,3,Male,25.0,Coast Region,Taita/Taveta,Driver/Motorbike Rider,d_light,270,12800.0,2020-10-20 17:10:33,2020-01-24 17:10:41,2021-05-14 14:10:20
ID_XKHFWRG,2017-08-18 11:56:51,2000,,0.0,FINANCED,DAILY,40,7,Male,52.0,Western,Bungoma,Other,d_light,364,16560.0,2018-08-17 11:56:51,2017-08-18 11:56:52,2019-03-05 17:52:16
ID_5GV6ADM,2018-04-27 15:52:28,2500,,0.0,FINANCED,DAILY,55,3,Male,,Mount Kenya Region,Meru,Business,d_light,556,33080.0,2019-11-04 15:52:28,2018-04-27 15:52:32,2020-07-07 12:15:23
ID_76CDLPE,2018-01-30 11:36:25,2999,,0.0,FINANCED,DAILY,55,3,Female,27.0,Coast Region,Kilifi,Teacher,d_light,547,33084.0,2019-07-31 11:36:25,2018-01-30 11:36:36,2019-11-15 16:44:58
ID_BF5OAD8,2018-02-15 12:22:48,2999,,0.0,FINANCED,DAILY,55,3,Female,43.0,Nyanza,Homa Bay,Farmer,d_light,547,33084.0,2019-08-16 12:22:48,2018-02-15 12:22:53,2021-04-14 07:01:52
ID_D4KWQCM,2017-07-12 14:06:47,2000,,0.0,FINANCED,DAILY,40,7,Male,43.0,Western,Bungoma,Other,d_light,364,16560.0,2018-07-11 14:06:47,2017-07-12 14:06:50,2018-08-26 15:53:21
ID_JEYNAIO,2020-02-12 16:03:02,2400,,0.0,FINANCED,DAILY,50,3,Male,63.0,South Rift,Nakuru,Driver/Motorbike Rider,d_light,240,14400.0,2020-10-09 16:03:02,2020-02-12 16:03:08,2021-05-13 11:33:55
ID_PKLWJQB,2020-01-24 14:21:17,2000,,0.0,FINANCED,DAILY,40,3,Male,24.0,Western,Vihiga,Labourer,d_light,270,12800.0,2020-10-20 14:21:17,2020-01-24 14:21:24,2020-12-05 14:33:27
ID_AQY72YG,2020-02-10 15:23:00,2280,,0.0,FINANCED,WEEKLY,280,10,Male,25.0,Western,Kakamega,Business,d_light,37,12800.0,2020-03-18 15:23:00,2020-02-10 15:23:04,2021-05-07 15:52:55
ID_UNP1MC7,2017-07-21 07:44:09,2000,,0.0,FINANCED,DAILY,40,7,Male,70.0,North Rift,Nandi,Farmer,d_light,364,16560.0,2018-07-20 07:44:09,2017-07-21 07:43:59,2019-01-15 15:01:29
ID_3DIRURZ,2017-07-10 13:25:19,2000,,0.0,FINANCED,DAILY,40,7,Male,37.0,Mount Kenya Region,Meru,Farmer,d_light,364,16560.0,2018-07-09 13:25:19,2017-07-10 13:15:47,2018-12-23 08:01:42
ID_LA1CY2D,2017-09-11 07:37:25,2000,,0.0,FINANCED,DAILY,40,7,Female,51.0,Mount Kenya Region,Laikipia,Labourer,d_light,364,16560.0,2018-09-10 07:37:25,2017-09-11 07:52:10,2019-11-01 08:02:59
ID_M3VQQ09,2018-04-12 14:00:44,2500,,0.0,FINANCED,DAILY,55,3,Male,,North Rift,West Pokot,Farmer,d_light,556,33080.0,2019-10-20 14:00:44,2018-04-12 14:00:45,2020-09-22 19:19:29
ID_XLRE89G,2018-03-28 13:57:31,2500,,0.0,FINANCED,DAILY,55,3,Male,,Mount Kenya Region,Meru,Business,d_light,556,33080.0,2019-10-05 13:57:31,2018-03-28 13:57:32,2020-07-05 17:06:13
ID_0X5NE30,2018-03-10 09:43:11,2999,,0.0,FINANCED,DAILY,55,3,Male,,Nairobi Region,Kitui,Business,d_light,547,33084.0,2019-09-08 09:43:11,2018-03-10 09:43:14,2020-06-20 16:48:23
ID_HYJ2DU2,2017-07-14 14:58:30,2000,,0.0,FINANCED,DAILY,40,7,Female,32.0,South Rift,Narok,Business,d_light,364,16560.0,2018-07-13 14:58:30,2017-07-14 14:58:26,2021-05-23 10:24:02
ID_DCW7752,2018-03-25 06:53:57,2500,,0.0,FINANCED,DAILY,55,3,Male,,Coast Region,Kilifi,Farmer,d_light,556,33080.0,2019-10-02 06:53:57,2018-03-25 06:54:01,2021-05-23 16:35:00
ID_C7M7XY3,2017-08-05 17:02:08,2000,,0.0,FINANCED,DAILY,40,7,Male,30.0,Mount Kenya Region,Embu,Farmer,d_light,364,16560.0,2018-08-04 17:02:08,2017-08-05 17:01:53,2020-08-29 13:19:33
ID_4A6K2O4,2018-03-11 09:26:31,2999,,0.0,FINANCED,DAILY,55,3,Male,51.0,Western,Bungoma,Teacher,d_light,547,33084.0,2019-09-09 09:26:31,2018-03-11 09:26:34,2021-05-08 20:41:53
ID_MZO3YZK,2018-02-17 15:26:35,2999,,0.0,FINANCED,DAILY,55,3,Male,46.0,Nyanza,Kisumu,Teacher,d_light,547,33084.0,2019-08-18 15:26:35,2018-02-17 15:27:51,2019-11-12 16:28:21
ID_32JQW1J,2017-09-16 16:47:16,2000,,0.0,FINANCED,DAILY,40,7,Male,48.0,Nairobi Region,Kitui,Government Employee,d_light,364,16560.0,2018-09-15 16:47:16,2017-09-16 16:47:02,2019-02-20 18:01:56
ID_GSB8KDL,2020-01-24 09:51:59,2000,,0.0,FINANCED,DAILY,40,3,Male,23.0,North Rift,Nandi,Farmer,d_light,270,12800.0,2020-10-20 09:51:59,2020-01-24 09:52:06,2021-02-24 16:29:30
ID_99QQ5I4,2018-04-27 15:07:19,2500,,0.0,FINANCED,DAILY,55,3,Male,29.0,Mount Kenya Region,Marsabit,Teacher,d_light,556,33080.0,2019-11-04 15:07:19,2018-04-27 15:07:21,2021-05-22 01:47:17
ID_2V4AHF7,2018-02-26 16:02:26,2999,,0.0,FINANCED,DAILY,55,3,Male,42.0,Nyanza,Kisii,Farmer,d_light,547,33084.0,2019-08-27 16:02:26,2018-02-26 16:03:25,2021-03-12 17:32:15
ID_UK9GE9D,2017-12-19 14:15:21,2000,,0.0,FINANCED,DAILY,40,7,Male,29.0,Mount Kenya Region,Embu,Farmer,d_light,364,16560.0,2018-12-18 14:15:21,2017-12-19 14:14:42,2021-05-26 05:52:05
ID_9A9OR8E,2020-01-15 05:59:13,2000,,0.0,FINANCED,DAILY,40,3,Male,25.0,Western,Busia,Business,d_light,270,12800.0,2020-10-11 05:59:13,2020-01-15 05:59:19,2021-04-20 10:56:31
ID_V7SLAGA,2018-01-24 09:58:06,2999,,0.0,FINANCED,DAILY,55,3,Male,23.0,South Rift,Kericho,Farmer,d_light,547,33084.0,2019-07-25 09:58:06,2018-01-24 09:58:57,2019-08-14 08:41:28
ID_2R897OB,2017-07-11 16:22:59,2000,,0.0,FINANCED,DAILY,40,7,Female,55.0,North Rift,Trans Nzoia,Farmer,d_light,364,16560.0,2018-07-10 16:22:59,2017-07-11 16:10:41,2019-02-16 12:09:10
ID_LFTKBR2,2018-03-11 12:34:54,2999,,0.0,FINANCED,DAILY,55,3,Female,,Nyanza,Siaya,Farmer,d_light,547,33084.0,2019-09-09 12:34:54,2018-03-11 12:34:57,2021-05-23 16:04:14
ID_4AYE3XU,2018-04-17 15:36:50,2500,,0.0,FINANCED,DAILY,55,3,Female,,Nyanza,Homa Bay,Business,d_light,556,33080.0,2019-10-25 15:36:50,2018-04-17 15:36:51,2021-03-21 14:50:09
ID_WKMLFE1,2018-04-05 09:31:18,2500,,0.0,FINANCED,DAILY,55,3,Female,30.0,Western,Bungoma,Business,d_light,556,33080.0,2019-10-13 09:31:18,2018-04-05 09:31:20,2019-10-12 16:14:00
ID_1X1YU09,2018-02-05 11:51:48,2999,,0.0,FINANCED,DAILY,55,3,Male,53.0,Coast Region,Mombasa,Labourer,d_light,547,33084.0,2019-08-06 11:51:48,2018-02-05 11:51:51,2021-02-03 07:48:46
ID_JO58STX,2020-01-21 14:03:03,2000,,0.0,FINANCED,DAILY,40,3,Female,25.0,Nyanza,Kisumu,Business,d_light,270,12800.0,2020-10-17 14:03:03,2020-01-21 14:03:08,2020-12-06 17:57:16
ID_DW2ZIQ5,2020-01-13 10:33:24,2000,,0.0,FINANCED,DAILY,40,3,Male,27.0,Nyanza,Kisumu,Labourer,d_light,270,12800.0,2020-10-09 10:33:24,2020-01-13 10:33:28,2021-05-06 14:16:22
ID_AWE4U0H,2017-09-14 07:01:10,2000,,0.0,FINANCED,DAILY,40,7,Female,31.0,Western,Bungoma,Labourer,d_light,364,16560.0,2018-09-13 07:01:10,2017-09-14 07:05:51,2020-02-05 16:02:26
ID_42AK4TE,2017-09-12 10:35:55,2000,,0.0,FINANCED,DAILY,40,7,Female,42.0,South Rift,Kericho,Teacher,d_light,364,16560.0,2018-09-11 10:35:55,2017-09-12 10:36:10,2018-12-18 16:46:04
ID_A2K42AY,2017-08-05 16:44:49,2000,,0.0,FINANCED,DAILY,40,7,Male,34.0,Western,Busia,Labourer,d_light,364,16560.0,2018-08-04 16:44:49,2017-08-05 16:44:42,2020-11-22 16:23:00
ID_BFYEQ6A,2018-04-12 17:22:41,2500,,0.0,FINANCED,DAILY,55,3,Male,25.0,North Rift,Elgeyo/Marakwet,Business,d_light,556,33080.0,2019-10-20 17:22:41,2018-04-12 17:22:42,2021-05-17 20:34:54
ID_USHVCW5,2017-09-20 09:41:37,2000,,0.0,FINANCED,DAILY,40,7,Male,49.0,Nairobi Region,Machakos,Labourer,d_light,364,16560.0,2018-09-19 09:41:37,2017-09-20 09:41:44,2018-09-26 11:51:51
